OBJECTID;Nomenclatura;Altura_m_s_n_m_m;Línea_Nivelación;Bloque_Ajuste;Año_Calculo;Latitud;Longitud;Alt_Elipsoidal_m_;Tipo_Coordenada;Código_Departamento;Código_Municipio;Concatenado_Depto_Municipio;Nombre_Departamento;Nombre_Municipio;Estado_Vértice;Dif_El_Geo;ErrDif
3669;A60-TE-7;3343,816089999999804;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,247101094101000;-72,784281177878995;3356,766000000000076;CALCULADA;54;743;54743;NORTE DE SANTANDER;SILOS;Materializado;;
3670;A59-TE-7;3363,435140000000047;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,241552527005000;-72,791235360200005;3376,550000000000182;CALCULADA;54;743;54743;NORTE DE SANTANDER;SILOS;Materializado;;
3671;54743007;3315,862290000000030;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,237080565951000;-72,797646260088001;3328,938999999999851;CALCULADA;54;743;54743;NORTE DE SANTANDER;SILOS;Materializado;;
3672;54743006;3279,644940000000133;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,238683992150000;-72,802279765704000;3292,726999999999862;CALCULADA;54;743;54743;NORTE DE SANTANDER;SILOS;Materializado;;
3673;54743005;3280,549640000000181;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,238332955299000;-72,811257023235001;3293,719000000000051;CALCULADA;54;743;54743;NORTE DE SANTANDER;SILOS;Materializado;;
3674;A56-TE-7;3341,340139999999792;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,239478540210000;-72,817731614581007;3354,516999999999825;CALCULADA;54;743;54743;NORTE DE SANTANDER;SILOS;Materializado;;
3675;54743004;3354,129539999999906;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,238660339752000;-72,824048444018004;3367,300000000000182;CALCULADA;54;743;54743;NORTE DE SANTANDER;SILOS;Materializado;;
3676;54743003;3412,091480000000047;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,236262142831000;-72,825934477703996;3425,231000000000222;CALCULADA;54;743;54743;NORTE DE SANTANDER;SILOS;Materializado;;
3677;54743002;3418,174340000000029;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,230384738034000;-72,829456044216002;3431,346000000000004;CALCULADA;54;743;54743;NORTE DE SANTANDER;SILOS;Materializado;;
3678;A54-TE-7;3385,872989999999845;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,228362665667000;-72,835108269688007;3399,063999999999851;CALCULADA;54;743;54743;NORTE DE SANTANDER;SILOS;Materializado;;
3679;B53-TE-7;3357,051039999999830;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,221671464923000;-72,838757955264995;3370,318999999999960;CALCULADA;54;743;54743;NORTE DE SANTANDER;SILOS;Materializado;;
3680;54743001;3375,152990000000045;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,216293846108000;-72,839109335117996;3388,460999999999785;CALCULADA;54;743;54743;NORTE DE SANTANDER;SILOS;Materializado;;
3681;A52-TE-7;3342,048740000000180;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,208533834030000;-72,840832805958001;3355,344000000000051;CALCULADA;54;743;54743;NORTE DE SANTANDER;SILOS;Materializado;;
3682;B51-TE-7;3303,357190000000173;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,209322731937000;-72,847201921262993;3316,686000000000149;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3683;B50-TE-7;3351,714789999999994;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,203713188436000;-72,843725276309002;3365,108000000000175;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3684;B49-TE-7;3412,973329999999805;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,198711104680000;-72,842241662896001;3426,396999999999935;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3685;68820017;3435,355770000000120;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,198275869697000;-72,847491105661007;3448,791999999999916;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3686;68820016;3421,392319999999927;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,194842046848000;-72,850635445215005;3434,849000000000160;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3687;68820015;3348,150610000000142;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,191622162343000;-72,860969683177004;3361,585999999999785;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3688;68820014;3305,178409999999985;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,188122570109000;-72,870034958158996;3318,510999999999967;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3689;46-TE-7;3300,928489999999783;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,187434443710000;-72,878074230102996;3314,574000000000069;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3690;B45-TE-7;3313,245199999999841;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,176707122486000;-72,883621251174006;3326,572999999999865;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3691;68820012;3323,448260000000118;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,164463204819000;-72,891432177783997;3336,851000000000113;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3692;68820011;3327,616059999999834;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,153270846481000;-72,900354257272994;3341,030000000000200;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3693;A42-TE-7;3336,511269999999968;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,141927068101000;-72,911207492721999;3349,855000000000018;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3694;A41-TE-7;3352,108220000000074;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,134822882491000;-72,920922226280993;3365,398999999999887;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3695;68820013;3362,764689999999973;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,130050170226000;-72,928996092662004;3375,985000000000127;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3696;A40-TE-7;3365,389839999999822;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,123658512336000;-72,939489154924004;3378,485999999999876;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3697;68820010;3382,753990000000158;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,120933256902000;-72,943001270379000;3395,826000000000022;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3698;68820009;3407,572790000000168;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,116954106053000;-72,950939769006993;3420,541000000000167;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3699;38-TE-7;3435,969579999999951;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,114452554350000;-72,958846421485006;3448,804000000000087;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3700;68547018;3417,004269999999906;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,108539940559000;-72,969609566502001;3429,666000000000167;CALCULADA;68;547;68547;SANTANDER;PIEDECUESTA;Materializado;;
3701;68547017;3346,344219999999950;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,109352072821000;-72,977539403684005;3358,833999999999833;CALCULADA;68;547;68547;SANTANDER;PIEDECUESTA;Materializado;;
3702;A36-TE-7;3279,725320000000011;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,105322680228000;-72,973520508625995;3292,311000000000149;CALCULADA;68;547;68547;SANTANDER;PIEDECUESTA;Materializado;;
3703;68547016;3200,656620000000203;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,107043967586000;-72,981628594003993;3213,074999999999818;CALCULADA;68;547;68547;SANTANDER;PIEDECUESTA;Materializado;;
3704;B34-TE-7;3113,549089999999978;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,109999509632000;-72,985939885581004;3125,800000000000182;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3705;33-TE-7;3051,180609999999888;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,108124411400000;-72,988588776962999;3063,601999999999862;CALCULADA;68;547;68547;SANTANDER;PIEDECUESTA;Materializado;;
3706;B32-TE-7;2981,572119999999813;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,108709568710000;-72,993714866586998;2994,056000000000040;CALCULADA;68;547;68547;SANTANDER;PIEDECUESTA;Materializado;;
3707;68547015;2937,676959999999781;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,101733411126000;-72,999037395025994;2949,735000000000127;CALCULADA;68;547;68547;SANTANDER;PIEDECUESTA;Materializado;;
3708;68547014;2878,110610000000179;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,094360069349000;-72,999241223442993;2890,190999999999804;CALCULADA;68;547;68547;SANTANDER;PIEDECUESTA;Materializado;;
3709;68547013;2797,829949999999826;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,091852174605000;-73,007435651221996;2809,762000000000171;CALCULADA;68;547;68547;SANTANDER;PIEDECUESTA;Materializado;;
3710;68547012;2756,600500000000011;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,097183226392000;-73,011410802059999;2768,405000000000200;CALCULADA;68;547;68547;SANTANDER;PIEDECUESTA;Materializado;;
3711;68276015;2700,202999999999975;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,105077399356000;-73,010577052913007;2711,971000000000004;CALCULADA;68;276;68276;SANTANDER;FLORIDABLANCA;Materializado;;
3712;68276014;2635,714039999999841;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,110969013619000;-73,006908334781997;2647,541000000000167;CALCULADA;68;276;68276;SANTANDER;FLORIDABLANCA;Materializado;;
3713;68820008;2576,388330000000224;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,112116791624000;-73,003320132850007;2588,275000000000091;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3714;B25-TE-7;2530,709499999999935;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,118799999999999;-73,001980000000003;;APROXIMADA;68;820;68820;SANTANDER;TONA;#N/A;;
3715;68820007;2504,498149999999896;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,123623754407000;-73,005388070847005;2516,219000000000051;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3716;68820006;2464,453770000000077;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,128704053899000;-73,007476026969996;2476,056999999999789;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3717;68820005;2400,200179999999818;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,137221290659000;-73,007929001381996;2411,695000000000164;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3718;68820004;2332,302599999999984;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,144172245849000;-73,010558717020004;2343,650999999999840;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3719;68820003;2261,133389999999963;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,138142950436000;-73,010492613013000;2272,574000000000069;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3720;B22-TE-7;2170,034479999999803;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,135625545759000;-73,013666378055007;2181,443000000000211;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3721;68820002;2123,219500000000153;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,136204681761000;-73,016167660849007;2134,673999999999978;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3722;B21-TE-7;2099,732649999999921;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,136591403302000;-73,018826620436002;2110,987000000000080;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3723;68820001;2053,174950000000081;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,137815198409000;-73,021987864432006;2064,347999999999956;CALCULADA;68;820;68820;SANTANDER;TONA;Materializado;;
3724;68276013;2012,353249999999889;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,141017356769000;-73,026150007406002;2023,396999999999935;CALCULADA;68;276;68276;SANTANDER;FLORIDABLANCA;Materializado;;
3725;B18-TE-7;1970,175050000000056;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,139540433367000;-73,034604575363005;1981,001999999999953;CALCULADA;68;276;68276;SANTANDER;FLORIDABLANCA;Materializado;;
3726;68276012;1951,837050000000090;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,138011794220000;-73,037000388647002;1962,669000000000096;CALCULADA;68;276;68276;SANTANDER;FLORIDABLANCA;Materializado;;
3727;68276011;1928,068639999999959;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,134554420276000;-73,042851074846993;1938,832000000000107;CALCULADA;68;276;68276;SANTANDER;FLORIDABLANCA;Materializado;;
3728;68276010;1899,308960000000070;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,129004728666000;-73,047688800084998;1910,008000000000038;CALCULADA;68;276;68276;SANTANDER;FLORIDABLANCA;Materializado;;
3729;68276009;1880,066900000000032;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,126474896121000;-73,050766919257001;1890,644999999999982;CALCULADA;68;276;68276;SANTANDER;FLORIDABLANCA;Materializado;;
3730;68276008;1841,651380000000017;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,121818486908000;-73,057673033409998;1852,137999999999920;CALCULADA;68;276;68276;SANTANDER;FLORIDABLANCA;Materializado;;
3731;68276007;1791,897670000000062;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,112077635758000;-73,058165464645995;1802,436999999999898;CALCULADA;68;276;68276;SANTANDER;FLORIDABLANCA;Materializado;;
3732;68276006;1746,872020000000020;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,111702241609000;-73,062693173574999;1757,292999999999893;CALCULADA;68;276;68276;SANTANDER;FLORIDABLANCA;Materializado;;
3733;68276005;1705,053069999999934;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,114500147129000;-73,069610016821002;1715,321999999999889;CALCULADA;68;276;68276;SANTANDER;FLORIDABLANCA;Materializado;;
3734;B11-TE-7;1654,603929999999991;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,115784624614000;-73,075004977006998;1664,734999999999900;CALCULADA;68;276;68276;SANTANDER;FLORIDABLANCA;Materializado;;
3735;68276004;1594,606970000000047;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,116868335703000;-73,079022358990997;1604,634000000000015;CALCULADA;68;276;68276;SANTANDER;FLORIDABLANCA;Materializado;;
3736;A9-TE-7;1537,034049999999979;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,109186063112000;-73,079108214764005;1547,094000000000051;CALCULADA;68;276;68276;SANTANDER;FLORIDABLANCA;Materializado;;
3737;68001035;1476,271639999999934;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,112993590098000;-73,084606407077004;1486,099999999999909;CALCULADA;68;001;68001;SANTANDER;BUCARAMANGA;Materializado;;
3738;B7-TE-7;1427,215599999999995;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,118387689514000;-73,085205029340003;1437,089999999999918;CALCULADA;68;001;68001;SANTANDER;BUCARAMANGA;Materializado;;
3739;B6-TE-7;1374,617469999999912;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,122839644936000;-73,085952763655001;1384,421000000000049;CALCULADA;68;001;68001;SANTANDER;BUCARAMANGA;Materializado;;
3740;68001034;1333,107919999999922;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,125044774422000;-73,090860151564002;1342,813000000000102;CALCULADA;68;001;68001;SANTANDER;BUCARAMANGA;Materializado;;
3741;GPS-D-ST-012;1298,431620000000066;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,123761396321000;-73,095076655461000;1308,032999999999902;CALCULADA;68;001;68001;SANTANDER;BUCARAMANGA;Materializado;;
3742;D5-TE-7;1286,916220000000067;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,124253439154000;-73,095417017537002;1296,465999999999894;CALCULADA;68;001;68001;SANTANDER;BUCARAMANGA;Materializado;;
3743;C5-TE-7;1238,903720000000021;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,128558928686000;-73,097814902723997;1248,605999999999995;CALCULADA;68;001;68001;SANTANDER;BUCARAMANGA;Materializado;;
3744;B5-TE-7;1171,677670000000035;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,132949279180000;-73,101320478630996;1181,065000000000055;CALCULADA;68;001;68001;SANTANDER;BUCARAMANGA;Materializado;;
3745;A4-TE-7;1124,511130000000094;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,133711620528000;-73,104440007272004;1133,852000000000089;CALCULADA;68;001;68001;SANTANDER;BUCARAMANGA;Materializado;;
3746;68001033;1056,485100000000102;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,131056646051000;-73,108944374615007;1065,708000000000084;CALCULADA;68;001;68001;SANTANDER;BUCARAMANGA;Materializado;;
3747;68001006;1013,918949999999995;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,129334136512000;-73,115347568806996;1023,034999999999968;CALCULADA;68;001;68001;SANTANDER;BUCARAMANGA;Materializado;;
3748;68001032;999,256439999999998;Línea No 15 Cúcuta Urbano - Villa del Rosario (Puente Internacional);Circuito 7 y 8;2021;7,124848993970000;-73,118127185259993;1008,346000000000004;CALCULADA;68;001;68001;SANTANDER;BUCARAMANGA;Materializado;;
